ticker,symbol,future,expiry,tframe,time,open,high,low,close,tick_volume,spread,real_volume
BIT,BITJ25,J25,2025-04-26,M5,1743074400.0,502500.0,502500.0,502500.0,502500.0,7.0,20.0,16.0
BIT,BITJ25,J25,2025-04-26,M5,1743075600.0,505040.0,505040.0,505040.0,505040.0,1.0,20.0,1.0
BIT,BITJ25,J25,2025-04-26,M5,1743076500.0,506220.0,506220.0,506220.0,506220.0,1.0,20.0,1.0
BIT,BITJ25,J25,2025-04-26,M5,1743077400.0,505960.0,506720.0,505960.0,506720.0,4.0,20.0,4.0
BIT,BITJ25,J25,2025-04-26,M5,1743078900.0,505760.0,505760.0,504960.0,504960.0,2.0,20.0,2.0
BIT,BITJ25,J25,2025-04-26,M5,1743081300.0,506000.0,506000.0,506000.0,506000.0,1.0,20.0,1.0
BIT,BITJ25,J25,2025-04-26,M5,1743082800.0,504920.0,504920.0,504920.0,504920.0,1.0,20.0,1.0
BIT,BITJ25,J25,2025-04-26,M5,1743083100.0,505140.0,505140.0,505140.0,505140.0,1.0,20.0,1.0
BIT,BITJ25,J25,2025-04-26,M5,1743083400.0,504580.0,504580.0,504580.0,504580.0,1.0,20.0,1.0
BIT,BITJ25,J25,2025-04-26,M5,1743084900.0,503520.0,503520.0,503520.0,503520.0,1.0,20.0,1.0
BIT,BITJ25,J25,2025-04-26,M5,1743085500.0,504340.0,504340.0,504000.0,504260.0,3.0,20.0,3.0
BIT,BITJ25,J25,2025-04-26,M5,1743086100.0,503740.0,503740.0,503740.0,503740.0,1.0,20.0,2.0
BIT,BITJ25,J25,2025-04-26,M5,1743086400.0,504480.0,504480.0,504480.0,504480.0,1.0,20.0,1.0
BIT,BITJ25,J25,2025-04-26,M5,1743086700.0,504440.0,505060.0,504440.0,505060.0,2.0,20.0,2.0
BIT,BITJ25,J25,2025-04-26,M5,1743087000.0,505080.0,505080.0,505080.0,505080.0,2.0,20.0,5.0
BIT,BITJ25,J25,2025-04-26,M5,1743087300.0,504620.0,505660.0,504620.0,505660.0,2.0,20.0,2.0
BIT,BITJ25,J25,2025-04-26,M5,1743088500.0,505260.0,505260.0,505260.0,505260.0,1.0,20.0,1.0
BIT,BITJ25,J25,2025-04-26,M5,1743089400.0,506000.0,506000.0,505680.0,505680.0,2.0,20.0,2.0
BIT,BITJ25,J25,2025-04-26,M5,1743089700.0,506700.0,506720.0,506700.0,506720.0,4.0,20.0,6.0
BIT,BITJ25,J25,2025-04-26,M5,1743090000.0,507240.0,507240.0,506920.0,506920.0,4.0,20.0,4.0
BIT,BITJ25,J25,2025-04-26,M5,1743090600.0,507060.0,507060.0,507060.0,507060.0,1.0,20.0,1.0
BIT,BITJ25,J25,2025-04-26,M5,1743090900.0,506540.0,506540.0,506540.0,506540.0,1.0,20.0,1.0
BIT,BITJ25,J25,2025-04-26,M5,1743091200.0,507400.0,508200.0,506420.0,506620.0,22.0,20.0,36.0
BIT,BITJ25,J25,2025-04-26,M5,1743091500.0,507500.0,508220.0,506520.0,507840.0,13.0,20.0,22.0
BIT,BITJ25,J25,2025-04-26,M5,1743091800.0,508300.0,509060.0,507780.0,509060.0,11.0,20.0,21.0
BIT,BITJ25,J25,2025-04-26,M5,1743092100.0,508200.0,509140.0,508060.0,509140.0,13.0,20.0,21.0
BIT,BITJ25,J25,2025-04-26,M5,1743092400.0,508880.0,510020.0,508880.0,510020.0,13.0,20.0,23.0
BIT,BITJ25,J25,2025-04-26,M5,1743092700.0,510180.0,510280.0,509560.0,510020.0,12.0,20.0,24.0
BIT,BITJ25,J25,2025-04-26,M5,1743093000.0,509340.0,510100.0,509120.0,510100.0,12.0,20.0,24.0
BIT,BITJ25,J25,2025-04-26,M5,1743093300.0,509680.0,510020.0,509300.0,509660.0,14.0,20.0,24.0
BIT,BITJ25,J25,2025-04-26,M5,1743093600.0,509820.0,509920.0,509400.0,509600.0,18.0,20.0,23.0
BIT,BITJ25,J25,2025-04-26,M5,1743093900.0,509740.0,509740.0,508980.0,509360.0,12.0,20.0,25.0
BIT,BITJ25,J25,2025-04-26,M5,1743094200.0,509220.0,509220.0,508080.0,508440.0,9.0,20.0,25.0
BIT,BITJ25,J25,2025-04-26,M5,1743094500.0,509240.0,509260.0,508360.0,508360.0,8.0,20.0,25.0
BIT,BITJ25,J25,2025-04-26,M5,1743094800.0,508360.0,508360.0,507600.0,507640.0,10.0,20.0,25.0
BIT,BITJ25,J25,2025-04-26,M5,1743095100.0,507580.0,507820.0,507420.0,507700.0,11.0,20.0,25.0
BIT,BITJ25,J25,2025-04-26,M5,1743095400.0,507620.0,507660.0,507120.0,507220.0,7.0,20.0,23.0
BIT,BITJ25,J25,2025-04-26,M5,1743095700.0,507180.0,508180.0,507180.0,507900.0,10.0,20.0,26.0
BIT,BITJ25,J25,2025-04-26,M5,1743096000.0,507960.0,508880.0,507960.0,508880.0,11.0,20.0,27.0
BIT,BITJ25,J25,2025-04-26,M5,1743096300.0,508560.0,509160.0,508560.0,509000.0,14.0,20.0,30.0
BIT,BITJ25,J25,2025-04-26,M5,1743097200.0,509240.0,509240.0,509240.0,509240.0,2.0,20.0,10.0
BIT,BITJ25,J25,2025-04-26,M5,1743097500.0,509100.0,509100.0,509100.0,509100.0,1.0,20.0,1.0
BIT,BITJ25,J25,2025-04-26,M5,1743097800.0,509040.0,509140.0,508760.0,508760.0,4.0,20.0,4.0
